item_id,raw_name,drop_down_index,option_index,button_text,option_text,option_value,additional_options
835692,'Two Times' McCoy | TACP Cavalry,0,0,Applied Patches,All,,[]
34035,AUG | Radiation Hazard (Field-Tested),4,8,Default,Time cost,seller.asc,[]
775252,AUG | Arctic Wolf (Factory New),0,0,Float Range,All,,[]
775252,AUG | Arctic Wolf (Factory New),0,1,Float Range,0.00-0.01,0.00-0.01,[]
775252,AUG | Arctic Wolf (Factory New),0,2,Float Range,0.01-0.02,0.01-0.02,[]
775252,AUG | Arctic Wolf (Factory New),0,3,Float Range,0.02-0.03,0.02-0.03,[]
775252,AUG | Arctic Wolf (Factory New),0,4,Float Range,0.03-0.04,0.03-0.04,[]
775252,AUG | Arctic Wolf (Factory New),0,5,Float Range,0.04-0.07,0.04-0.07,[]
775252,AUG | Arctic Wolf (Factory New),0,6,Float Range,Customize,,[]
775252,AUG | Arctic Wolf (Factory New),2,0,Name Tag,All,,[]
775252,AUG | Arctic Wolf (Factory New),2,1,Name Tag,Renamed,1,[]
775252,AUG | Arctic Wolf (Factory New),2,2,Name Tag,None,0,[]
775252,AUG | Arctic Wolf (Factory New),3,0,Stickers,All,,[]
775252,AUG | Arctic Wolf (Factory New),3,1,Stickers,With stickers,non_empty,[]
775252,AUG | Arctic Wolf (Factory New),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
775252,AUG | Arctic Wolf (Factory New),3,3,Stickers,No stickers,empty,[]
775252,AUG | Arctic Wolf (Factory New),3,4,Stickers,Quad Combo,squad_combos,[]
775252,AUG | Arctic Wolf (Factory New),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
775252,AUG | Arctic Wolf (Factory New),3,6,Stickers,Customize,custom,[]
775252,AUG | Arctic Wolf (Factory New),4,0,Default,Default,default,[]
775252,AUG | Arctic Wolf (Factory New),4,1,Default,Latest,created.desc,[]
775252,AUG | Arctic Wolf (Factory New),4,2,Default,Hot,heat.desc,[]
775252,AUG | Arctic Wolf (Factory New),4,3,Default,Price,price.asc,[]
775252,AUG | Arctic Wolf (Factory New),4,4,Default,Price,price.desc,[]
775252,AUG | Arctic Wolf (Factory New),4,5,Default,Float,paintwear.asc,[]
775252,AUG | Arctic Wolf (Factory New),4,6,Default,Float,paintwear.desc,[]
775252,AUG | Arctic Wolf (Factory New),4,7,Default,Sticker,sticker.desc,[]
775252,AUG | Arctic Wolf (Factory New),4,8,Default,Time cost,seller.asc,[]
835422,AWP | Fade (Factory New),0,0,Float Range,All,,[]
835422,AWP | Fade (Factory New),0,1,Float Range,0.00-0.01,0.00-0.01,[]
835422,AWP | Fade (Factory New),0,2,Float Range,0.01-0.02,0.01-0.02,[]
835422,AWP | Fade (Factory New),0,3,Float Range,0.02-0.03,0.02-0.03,[]
835422,AWP | Fade (Factory New),0,4,Float Range,0.03-0.04,0.03-0.04,[]
835422,AWP | Fade (Factory New),0,5,Float Range,0.04-0.07,0.04-0.07,[]
835422,AWP | Fade (Factory New),0,6,Float Range,Customize,,[]
835422,AWP | Fade (Factory New),1,0,Fade Range,All,,[]
835422,AWP | Fade (Factory New),1,1,Fade Range,80%-90%,80-90,[]
835422,AWP | Fade (Factory New),1,2,Fade Range,90%-93%,90-93,[]
835422,AWP | Fade (Factory New),1,3,Fade Range,93%-95%,93-95,[]
835422,AWP | Fade (Factory New),1,4,Fade Range,95%-97%,95-97,[]
835422,AWP | Fade (Factory New),1,5,Fade Range,97%-99%,97-99,[]
835422,AWP | Fade (Factory New),1,6,Fade Range,99%-100%,99-100,[]
835422,AWP | Fade (Factory New),1,7,Fade Range,Customize,,[]
835422,AWP | Fade (Factory New),3,0,Name Tag,All,,[]
835422,AWP | Fade (Factory New),3,1,Name Tag,Renamed,1,[]
835422,AWP | Fade (Factory New),3,2,Name Tag,None,0,[]
835422,AWP | Fade (Factory New),4,0,Stickers,All,,[]
835422,AWP | Fade (Factory New),4,1,Stickers,With stickers,non_empty,[]
835422,AWP | Fade (Factory New),4,2,Stickers,With stickers (100%),non_empty_wearless,[]
835422,AWP | Fade (Factory New),4,3,Stickers,No stickers,empty,[]
835422,AWP | Fade (Factory New),4,4,Stickers,Quad Combo,squad_combos,[]
835422,AWP | Fade (Factory New),4,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
835422,AWP | Fade (Factory New),4,6,Stickers,Customize,custom,[]
835422,AWP | Fade (Factory New),5,0,Default,Default,default,[]
835422,AWP | Fade (Factory New),5,1,Default,Latest,created.desc,[]
835422,AWP | Fade (Factory New),5,2,Default,Hot,heat.desc,[]
835422,AWP | Fade (Factory New),5,3,Default,Price,price.asc,[]
835422,AWP | Fade (Factory New),5,4,Default,Price,price.desc,[]
835422,AWP | Fade (Factory New),5,5,Default,Float,paintwear.asc,[]
835422,AWP | Fade (Factory New),5,6,Default,Float,paintwear.desc,[]
835422,AWP | Fade (Factory New),5,7,Default,Fade,fade.asc,[]
835422,AWP | Fade (Factory New),5,8,Default,Fade,fade.desc,[]
835422,AWP | Fade (Factory New),5,9,Default,Sticker,sticker.desc,[]
835422,AWP | Fade (Factory New),5,10,Default,Time cost,seller.asc,[]
762113,AWP | Acheron (Factory New),0,0,Float Range,All,,[]
762113,AWP | Acheron (Factory New),0,1,Float Range,0.00-0.01,0.00-0.01,[]
762113,AWP | Acheron (Factory New),0,2,Float Range,0.01-0.02,0.01-0.02,[]
762113,AWP | Acheron (Factory New),0,3,Float Range,0.02-0.03,0.02-0.03,[]
762113,AWP | Acheron (Factory New),0,4,Float Range,0.03-0.04,0.03-0.04,[]
762113,AWP | Acheron (Factory New),0,5,Float Range,0.04-0.07,0.04-0.07,[]
762113,AWP | Acheron (Factory New),0,6,Float Range,Customize,,[]
762113,AWP | Acheron (Factory New),2,0,Name Tag,All,,[]
762113,AWP | Acheron (Factory New),2,1,Name Tag,Renamed,1,[]
762113,AWP | Acheron (Factory New),2,2,Name Tag,None,0,[]
762113,AWP | Acheron (Factory New),3,0,Stickers,All,,[]
762113,AWP | Acheron (Factory New),3,1,Stickers,With stickers,non_empty,[]
762113,AWP | Acheron (Factory New),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
762113,AWP | Acheron (Factory New),3,3,Stickers,No stickers,empty,[]
762113,AWP | Acheron (Factory New),3,4,Stickers,Quad Combo,squad_combos,[]
762113,AWP | Acheron (Factory New),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
762113,AWP | Acheron (Factory New),3,6,Stickers,Customize,custom,[]
762113,AWP | Acheron (Factory New),4,0,Default,Default,default,[]
762113,AWP | Acheron (Factory New),4,1,Default,Latest,created.desc,[]
762113,AWP | Acheron (Factory New),4,2,Default,Hot,heat.desc,[]
762113,AWP | Acheron (Factory New),4,3,Default,Price,price.asc,[]
762113,AWP | Acheron (Factory New),4,4,Default,Price,price.desc,[]
762113,AWP | Acheron (Factory New),4,5,Default,Float,paintwear.asc,[]
762113,AWP | Acheron (Factory New),4,6,Default,Float,paintwear.desc,[]
762113,AWP | Acheron (Factory New),4,7,Default,Sticker,sticker.desc,[]
762113,AWP | Acheron (Factory New),4,8,Default,Time cost,seller.asc,[]
34074,AWP | Dragon Lore (Battle-Scarred),0,0,Float Range,All,,[]
34074,AWP | Dragon Lore (Battle-Scarred),0,1,Float Range,0.45-0.50,0.45-0.50,[]
34074,AWP | Dragon Lore (Battle-Scarred),0,2,Float Range,0.50-0.63,0.50-0.63,[]
34074,AWP | Dragon Lore (Battle-Scarred),0,3,Float Range,0.63-0.70,0.63-0.70,[]
34074,AWP | Dragon Lore (Battle-Scarred),0,4,Float Range,Customize,,[]
34074,AWP | Dragon Lore (Battle-Scarred),2,0,Name Tag,All,,[]
34074,AWP | Dragon Lore (Battle-Scarred),2,1,Name Tag,Renamed,1,[]
34074,AWP | Dragon Lore (Battle-Scarred),2,2,Name Tag,None,0,[]
34074,AWP | Dragon Lore (Battle-Scarred),3,0,Stickers,All,,[]
34074,AWP | Dragon Lore (Battle-Scarred),3,1,Stickers,With stickers,non_empty,[]
34074,AWP | Dragon Lore (Battle-Scarred),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
34074,AWP | Dragon Lore (Battle-Scarred),3,3,Stickers,No stickers,empty,[]
34074,AWP | Dragon Lore (Battle-Scarred),3,4,Stickers,Quad Combo,squad_combos,[]
34074,AWP | Dragon Lore (Battle-Scarred),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
34074,AWP | Dragon Lore (Battle-Scarred),3,6,Stickers,Customize,custom,[]
34074,AWP | Dragon Lore (Battle-Scarred),4,0,Default,Default,default,[]
34074,AWP | Dragon Lore (Battle-Scarred),4,1,Default,Latest,created.desc,[]
34074,AWP | Dragon Lore (Battle-Scarred),4,2,Default,Hot,heat.desc,[]
34074,AWP | Dragon Lore (Battle-Scarred),4,3,Default,Price,price.asc,[]
34074,AWP | Dragon Lore (Battle-Scarred),4,4,Default,Price,price.desc,[]
34074,AWP | Dragon Lore (Battle-Scarred),4,5,Default,Float,paintwear.asc,[]
34074,AWP | Dragon Lore (Battle-Scarred),4,6,Default,Float,paintwear.desc,[]
34074,AWP | Dragon Lore (Battle-Scarred),4,7,Default,Sticker,sticker.desc,[]
34074,AWP | Dragon Lore (Battle-Scarred),4,8,Default,Time cost,seller.asc,[]
34088,AWP | Fever Dream (Factory New),0,0,Float Range,All,,[]
34088,AWP | Fever Dream (Factory New),0,1,Float Range,0.00-0.01,0.00-0.01,[]
34088,AWP | Fever Dream (Factory New),0,2,Float Range,0.01-0.02,0.01-0.02,[]
34088,AWP | Fever Dream (Factory New),0,3,Float Range,0.02-0.03,0.02-0.03,[]
34088,AWP | Fever Dream (Factory New),0,4,Float Range,0.03-0.04,0.03-0.04,[]
34088,AWP | Fever Dream (Factory New),0,5,Float Range,0.04-0.07,0.04-0.07,[]
34088,AWP | Fever Dream (Factory New),0,6,Float Range,Customize,,[]
34088,AWP | Fever Dream (Factory New),2,0,Name Tag,All,,[]
34088,AWP | Fever Dream (Factory New),2,1,Name Tag,Renamed,1,[]
34088,AWP | Fever Dream (Factory New),2,2,Name Tag,None,0,[]
34088,AWP | Fever Dream (Factory New),3,0,Stickers,All,,[]
34088,AWP | Fever Dream (Factory New),3,1,Stickers,With stickers,non_empty,[]
34088,AWP | Fever Dream (Factory New),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
34088,AWP | Fever Dream (Factory New),3,3,Stickers,No stickers,empty,[]
34088,AWP | Fever Dream (Factory New),3,4,Stickers,Quad Combo,squad_combos,[]
34088,AWP | Fever Dream (Factory New),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
34088,AWP | Fever Dream (Factory New),3,6,Stickers,Customize,custom,[]
34088,AWP | Fever Dream (Factory New),4,0,Default,Default,default,[]
34088,AWP | Fever Dream (Factory New),4,1,Default,Latest,created.desc,[]
34088,AWP | Fever Dream (Factory New),4,2,Default,Hot,heat.desc,[]
34088,AWP | Fever Dream (Factory New),4,3,Default,Price,price.asc,[]
34088,AWP | Fever Dream (Factory New),4,4,Default,Price,price.desc,[]
34088,AWP | Fever Dream (Factory New),4,5,Default,Float,paintwear.asc,[]
34088,AWP | Fever Dream (Factory New),4,6,Default,Float,paintwear.desc,[]
34088,AWP | Fever Dream (Factory New),4,7,Default,Sticker,sticker.desc,[]
34088,AWP | Fever Dream (Factory New),4,8,Default,Time cost,seller.asc,[]
33938,AK-47 | Neon Revolution (Well-Worn),0,0,Float Range,All,,[]
33938,AK-47 | Neon Revolution (Well-Worn),0,1,Float Range,0.38-0.39,0.38-0.39,[]
33938,AK-47 | Neon Revolution (Well-Worn),0,2,Float Range,0.39-0.40,0.39-0.40,[]
33938,AK-47 | Neon Revolution (Well-Worn),0,3,Float Range,0.40-0.41,0.40-0.41,[]
33938,AK-47 | Neon Revolution (Well-Worn),0,4,Float Range,0.41-0.42,0.41-0.42,[]
33938,AK-47 | Neon Revolution (Well-Worn),0,5,Float Range,0.42-0.45,0.42-0.45,[]
33938,AK-47 | Neon Revolution (Well-Worn),0,6,Float Range,Customize,,[]
33938,AK-47 | Neon Revolution (Well-Worn),2,0,Name Tag,All,,[]
33938,AK-47 | Neon Revolution (Well-Worn),2,1,Name Tag,Renamed,1,[]
33938,AK-47 | Neon Revolution (Well-Worn),2,2,Name Tag,None,0,[]
33938,AK-47 | Neon Revolution (Well-Worn),3,0,Stickers,All,,[]
33938,AK-47 | Neon Revolution (Well-Worn),3,1,Stickers,With stickers,non_empty,[]
33938,AK-47 | Neon Revolution (Well-Worn),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
33938,AK-47 | Neon Revolution (Well-Worn),3,3,Stickers,No stickers,empty,[]
33938,AK-47 | Neon Revolution (Well-Worn),3,4,Stickers,Quad Combo,squad_combos,[]
33938,AK-47 | Neon Revolution (Well-Worn),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
33938,AK-47 | Neon Revolution (Well-Worn),3,6,Stickers,Customize,custom,[]
33938,AK-47 | Neon Revolution (Well-Worn),4,0,Default,Default,default,[]
33938,AK-47 | Neon Revolution (Well-Worn),4,1,Default,Latest,created.desc,[]
33938,AK-47 | Neon Revolution (Well-Worn),4,2,Default,Hot,heat.desc,[]
33938,AK-47 | Neon Revolution (Well-Worn),4,3,Default,Price,price.asc,[]
33938,AK-47 | Neon Revolution (Well-Worn),4,4,Default,Price,price.desc,[]
33938,AK-47 | Neon Revolution (Well-Worn),4,5,Default,Float,paintwear.asc,[]
33938,AK-47 | Neon Revolution (Well-Worn),4,6,Default,Float,paintwear.desc,[]
33938,AK-47 | Neon Revolution (Well-Worn),4,7,Default,Sticker,sticker.desc,[]
33938,AK-47 | Neon Revolution (Well-Worn),4,8,Default,Time cost,seller.asc,[]
34092,AWP | Graphite (Factory New),0,0,Float Range,All,,[]
34092,AWP | Graphite (Factory New),0,1,Float Range,0.00-0.01,0.00-0.01,[]
34092,AWP | Graphite (Factory New),0,2,Float Range,0.01-0.02,0.01-0.02,[]
34092,AWP | Graphite (Factory New),0,3,Float Range,0.02-0.03,0.02-0.03,[]
34092,AWP | Graphite (Factory New),0,4,Float Range,0.03-0.04,0.03-0.04,[]
34092,AWP | Graphite (Factory New),0,5,Float Range,0.04-0.07,0.04-0.07,[]
34092,AWP | Graphite (Factory New),0,6,Float Range,Customize,,[]
34092,AWP | Graphite (Factory New),2,0,Name Tag,All,,[]
34092,AWP | Graphite (Factory New),2,1,Name Tag,Renamed,1,[]
34092,AWP | Graphite (Factory New),2,2,Name Tag,None,0,[]
34092,AWP | Graphite (Factory New),3,0,Stickers,All,,[]
34092,AWP | Graphite (Factory New),3,1,Stickers,With stickers,non_empty,[]
34092,AWP | Graphite (Factory New),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
34092,AWP | Graphite (Factory New),3,3,Stickers,No stickers,empty,[]
34092,AWP | Graphite (Factory New),3,4,Stickers,Quad Combo,squad_combos,[]
34092,AWP | Graphite (Factory New),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
34092,AWP | Graphite (Factory New),3,6,Stickers,Customize,custom,[]
34092,AWP | Graphite (Factory New),4,0,Default,Default,default,[]
34092,AWP | Graphite (Factory New),4,1,Default,Latest,created.desc,[]
34092,AWP | Graphite (Factory New),4,2,Default,Hot,heat.desc,[]
34092,AWP | Graphite (Factory New),4,3,Default,Price,price.asc,[]
34092,AWP | Graphite (Factory New),4,4,Default,Price,price.desc,[]
34092,AWP | Graphite (Factory New),4,5,Default,Float,paintwear.asc,[]
34092,AWP | Graphite (Factory New),4,6,Default,Float,paintwear.desc,[]
34092,AWP | Graphite (Factory New),4,7,Default,Sticker,sticker.desc,[]
34092,AWP | Graphite (Factory New),4,8,Default,Time cost,seller.asc,[]
33970,AK-47 | The Empress (Field-Tested),0,0,Float Range,All,,[]
33970,AK-47 | The Empress (Field-Tested),0,1,Float Range,0.15-0.18,0.15-0.18,[]
33970,AK-47 | The Empress (Field-Tested),0,2,Float Range,0.18-0.21,0.18-0.21,[]
33970,AK-47 | The Empress (Field-Tested),0,3,Float Range,0.21-0.24,0.21-0.24,[]
33970,AK-47 | The Empress (Field-Tested),0,4,Float Range,0.24-0.27,0.24-0.27,[]
33970,AK-47 | The Empress (Field-Tested),0,5,Float Range,0.27-0.38,0.27-0.38,[]
33970,AK-47 | The Empress (Field-Tested),0,6,Float Range,Customize,,[]
33970,AK-47 | The Empress (Field-Tested),2,0,Name Tag,All,,[]
33970,AK-47 | The Empress (Field-Tested),2,1,Name Tag,Renamed,1,[]
33970,AK-47 | The Empress (Field-Tested),2,2,Name Tag,None,0,[]
33970,AK-47 | The Empress (Field-Tested),3,0,Stickers,All,,[]
33970,AK-47 | The Empress (Field-Tested),3,1,Stickers,With stickers,non_empty,[]
33970,AK-47 | The Empress (Field-Tested),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
33970,AK-47 | The Empress (Field-Tested),3,3,Stickers,No stickers,empty,[]
33970,AK-47 | The Empress (Field-Tested),3,4,Stickers,Quad Combo,squad_combos,[]
33970,AK-47 | The Empress (Field-Tested),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
33970,AK-47 | The Empress (Field-Tested),3,6,Stickers,Customize,custom,[]
33970,AK-47 | The Empress (Field-Tested),4,0,Default,Default,default,[]
33970,AK-47 | The Empress (Field-Tested),4,1,Default,Latest,created.desc,[]
33970,AK-47 | The Empress (Field-Tested),4,2,Default,Hot,heat.desc,[]
33970,AK-47 | The Empress (Field-Tested),4,3,Default,Price,price.asc,[]
33970,AK-47 | The Empress (Field-Tested),4,4,Default,Price,price.desc,[]
33970,AK-47 | The Empress (Field-Tested),4,5,Default,Float,paintwear.asc,[]
33970,AK-47 | The Empress (Field-Tested),4,6,Default,Float,paintwear.desc,[]
33970,AK-47 | The Empress (Field-Tested),4,7,Default,Sticker,sticker.desc,[]
33970,AK-47 | The Empress (Field-Tested),4,8,Default,Time cost,seller.asc,[]
775901,AWP | Gungnir (Battle-Scarred),0,0,Float Range,All,,[]
775901,AWP | Gungnir (Battle-Scarred),0,1,Float Range,0.45-0.48,0.45-0.48,[]
775901,AWP | Gungnir (Battle-Scarred),0,2,Float Range,0.48-0.51,0.48-0.51,[]
775901,AWP | Gungnir (Battle-Scarred),0,3,Float Range,0.51-0.54,0.51-0.54,[]
775901,AWP | Gungnir (Battle-Scarred),0,4,Float Range,0.54-0.57,0.54-0.57,[]
775901,AWP | Gungnir (Battle-Scarred),0,5,Float Range,0.57-0.60,0.57-0.60,[]
775901,AWP | Gungnir (Battle-Scarred),0,6,Float Range,Customize,,[]
775901,AWP | Gungnir (Battle-Scarred),2,0,Name Tag,All,,[]
775901,AWP | Gungnir (Battle-Scarred),2,1,Name Tag,Renamed,1,[]
775901,AWP | Gungnir (Battle-Scarred),2,2,Name Tag,None,0,[]
775901,AWP | Gungnir (Battle-Scarred),3,0,Stickers,All,,[]
775901,AWP | Gungnir (Battle-Scarred),3,1,Stickers,With stickers,non_empty,[]
775901,AWP | Gungnir (Battle-Scarred),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
775901,AWP | Gungnir (Battle-Scarred),3,3,Stickers,No stickers,empty,[]
775901,AWP | Gungnir (Battle-Scarred),3,4,Stickers,Quad Combo,squad_combos,[]
775901,AWP | Gungnir (Battle-Scarred),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
775901,AWP | Gungnir (Battle-Scarred),3,6,Stickers,Customize,custom,[]
775901,AWP | Gungnir (Battle-Scarred),4,0,Default,Default,default,[]
775901,AWP | Gungnir (Battle-Scarred),4,1,Default,Latest,created.desc,[]
775901,AWP | Gungnir (Battle-Scarred),4,2,Default,Hot,heat.desc,[]
775901,AWP | Gungnir (Battle-Scarred),4,3,Default,Price,price.asc,[]
775901,AWP | Gungnir (Battle-Scarred),4,4,Default,Price,price.desc,[]
775901,AWP | Gungnir (Battle-Scarred),4,5,Default,Float,paintwear.asc,[]
775901,AWP | Gungnir (Battle-Scarred),4,6,Default,Float,paintwear.desc,[]
775901,AWP | Gungnir (Battle-Scarred),4,7,Default,Sticker,sticker.desc,[]
775901,AWP | Gungnir (Battle-Scarred),4,8,Default,Time cost,seller.asc,[]
34019,AUG | Copperhead (Field-Tested),0,0,Float Range,All,,[]
34019,AUG | Copperhead (Field-Tested),0,1,Float Range,0.15-0.18,0.15-0.18,[]
34019,AUG | Copperhead (Field-Tested),0,2,Float Range,0.18-0.21,0.18-0.21,[]
34019,AUG | Copperhead (Field-Tested),0,3,Float Range,0.21-0.24,0.21-0.24,[]
34019,AUG | Copperhead (Field-Tested),0,4,Float Range,0.24-0.27,0.24-0.27,[]
34019,AUG | Copperhead (Field-Tested),0,5,Float Range,0.27-0.38,0.27-0.38,[]
34019,AUG | Copperhead (Field-Tested),0,6,Float Range,Customize,,[]
34019,AUG | Copperhead (Field-Tested),2,0,Name Tag,All,,[]
34019,AUG | Copperhead (Field-Tested),2,1,Name Tag,Renamed,1,[]
34019,AUG | Copperhead (Field-Tested),2,2,Name Tag,None,0,[]
34019,AUG | Copperhead (Field-Tested),3,0,Stickers,All,,[]
34019,AUG | Copperhead (Field-Tested),3,1,Stickers,With stickers,non_empty,[]
34019,AUG | Copperhead (Field-Tested),3,2,Stickers,With stickers (100%),non_empty_wearless,[]
34019,AUG | Copperhead (Field-Tested),3,3,Stickers,No stickers,empty,[]
34019,AUG | Copperhead (Field-Tested),3,4,Stickers,Quad Combo,squad_combos,[]
34019,AUG | Copperhead (Field-Tested),3,5,Stickers,Quad Combo (100%),squad_combos_wearless,[]
34019,AUG | Copperhead (Field-Tested),3,6,Stickers,Customize,custom,[]
34019,AUG | Copperhead (Field-Tested),4,0,Default,Default,default,[]
34019,AUG | Copperhead (Field-Tested),4,1,Default,Latest,created.desc,[]
34019,AUG | Copperhead (Field-Tested),4,2,Default,Hot,heat.desc,[]
34019,AUG | Copperhead (Field-Tested),4,3,Default,Price,price.asc,[]
34019,AUG | Copperhead (Field-Tested),4,4,Default,Price,price.desc,[]
34019,AUG | Copperhead (Field-Tested),4,5,Default,Float,paintwear.asc,[]
34019,AUG | Copperhead (Field-Tested),4,6,Default,Float,paintwear.desc,[]
34019,AUG | Copperhead (Field-Tested),4,7,Default,Sticker,sticker.desc,[]
34019,AUG | Copperhead (Field-Tested),4,8,Default,Time cost,seller.asc,[]
871323,'Medium Rare' Crasswater | Guerrilla Warfare,0,0,Applied Patches,All,,[]
871323,'Medium Rare' Crasswater | Guerrilla Warfare,0,1,Applied Patches,Patched,non_empty,[]
871323,'Medium Rare' Crasswater | Guerrilla Warfare,0,2,Applied Patches,No Patch,empty,[]
871323,'Medium Rare' Crasswater | Guerrilla Warfare,0,3,Applied Patches,Customize,custom,[]
871323,'Medium Rare' Crasswater | Guerrilla Warfare,1,0,Default,Default,default,[]
871323,'Medium Rare' Crasswater | Guerrilla Warfare,1,1,Default,Latest,created.desc,[]
871323,'Medium Rare' Crasswater | Guerrilla Warfare,1,2,Default,Price,price.asc,[]
871323,'Medium Rare' Crasswater | Guerrilla Warfare,1,3,Default,Price,price.desc,[]
871323,'Medium Rare' Crasswater | Guerrilla Warfare,1,4,Default,Time cost,seller.asc,[]
847235,2020 RMR Contenders,0,0,Default,Default,default,[]
847235,2020 RMR Contenders,0,1,Default,Latest,created.desc,[]
847235,2020 RMR Contenders,0,2,Default,Price,price.asc,[]
847235,2020 RMR Contenders,0,3,Default,Price,price.desc,[]
847235,2020 RMR Contenders,0,4,Default,Time cost,seller.asc,[]
34098,AWP | Hyper Beast (Well-Worn),0,0,Float Range,All,,[]
34098,AWP | Hyper Beast (Well-Worn),0,1,Float Range,0.38-0.39,0.38-0.39,[]
34098,AWP | Hyper Beast (Well-Worn),0,2,Float Range,0.39-0.40,0.39-0.40,[]
34098,AWP | Hyper Beast (Well-Worn),0,3,Float Range,0.40-0.41,0.40-0.41,[]
34098,AWP | Hyper Beast (Well-Worn),0,4,Float Range,0.41-0.42,0.41-0.42,[]
